emission,spot,station,echeance,kn,q10,rafale,dir
202609040900,cologny,GVE,202609060800,3.2,1.7,8.6,33
202609040900,cologny,GVE,202609060900,4.3,2.5,9.9,27
202609040900,cologny,GVE,202609061000,4.3,2.5,10.0,20
202609040900,cologny,GVE,202609061100,4.1,2.4,9.6,17
202609040900,cologny,GVE,202609061200,3.7,2.3,9.3,7
202609040900,cologny,GVE,202609061300,3.6,2.0,9.3,358
202609040900,cologny,GVE,202609061400,3.3,2.0,9.0,356
202609040900,cologny,GVE,202609061500,3.2,1.9,8.3,355
202609040900,cologny,GVE,202609061600,3.7,2.2,8.3,11
202609040900,cologny,GVE,202609061700,3.2,1.9,7.9,16
202609040900,cologny,GVE,202609061800,2.8,1.5,7.0,13
202609040900,cologny,GVE,202609061900,2.4,1.4,5.2,42
202609040900,cologny,GVE,202609062000,2.1,1.1,7.3,46
202609040900,cologny,GVE,202609062100,2.1,1.1,4.0,91
202609040900,cologny,GVE,202609062200,1.6,0.8,4.3,92
202609040900,cologny,GVE,202609062300,1.7,0.9,4.6,113
202609040900,cologny,GVE,202609070000,1.7,0.8,4.0,138
202609040900,cologny,GVE,202609070100,1.9,0.9,3.1,131
202609040900,cologny,GVE,202609070200,2.3,1.0,6.9,122
202609040900,cologny,GVE,202609070300,1.8,0.9,6.1,153
202609040900,cologny,GVE,202609070400,2.4,1.1,5.1,120
202609040900,cologny,GVE,202609070500,2.3,1.2,7.0,147
202609040900,cologny,GVE,202609070600,2.3,1.1,7.9,123
202609040900,cologny,GVE,202609070700,2.4,1.1,7.0,126
202609040900,cologny,GVE,202609070800,2.1,1.2,5.8,190
202609040900,cologny,GVE,202609070900,2.6,1.4,7.9,210
202609040900,cologny,GVE,202609071000,3.8,2.1,9.4,228
202609040900,cologny,GVE,202609071100,4.1,2.4,9.9,229
202609040900,cologny,GVE,202609071200,5.0,3.1,11.7,231
202609040900,cologny,GVE,202609071300,5.2,3.3,13.8,231
202609040900,cologny,GVE,202609071400,6.0,3.6,14.8,234
202609040900,cologny,GVE,202609071500,6.2,3.8,15.6,248
202609040900,cologny,GVE,202609071600,6.0,3.7,15.4,268
202609040900,cologny,GVE,202609071700,4.5,2.6,11.2,283
202609040900,cologny,GVE,202609071800,2.6,1.5,8.4,310
202609040900,cologny,GVE,202609071900,2.2,1.2,6.4,120
202609040900,cologny,GVE,202609072000,2.3,1.2,6.2,119
202609040900,cologny,GVE,202609072100,2.2,1.2,4.0,115
202609040900,cologny,GVE,202609072200,1.8,1.0,3.3,109
202609040900,cologny,GVE,202609072300,1.8,1.0,3.3,118
202609040900,cologny,GVE,202609080000,1.9,1.0,3.0,125
202609040900,cologny,GVE,202609080100,1.8,1.1,2.6,134
202609040900,cologny,GVE,202609080200,1.9,1.1,2.7,121
202609040900,cologny,GVE,202609080300,1.9,1.0,2.9,141
202609040900,cologny,GVE,202609080400,1.8,1.0,2.4,147
202609040900,cologny,GVE,202609080500,1.9,1.0,2.6,147
202609040900,cologny,GVE,202609080600,2.1,1.1,2.8,148
202609040900,cologny,GVE,202609080700,2.1,1.1,3.2,189
202609040900,cologny,GVE,202609080800,2.6,1.3,7.0,207
202609040900,cologny,GVE,202609080900,4.2,2.3,9.8,226
202609040900,cologny,GVE,202609081000,5.7,3.3,13.4,235
202609040900,cologny,GVE,202609081100,6.7,4.2,14.7,235
202609040900,cologny,GVE,202609081200,6.9,4.3,17.1,242
202609040900,cologny,GVE,202609081300,7.0,4.5,18.1,245
202609040900,cologny,GVE,202609081400,7.6,5.0,17.1,247
202609040900,cologny,GVE,202609081500,7.7,4.8,17.6,248
202609040900,cologny,GVE,202609081600,6.0,3.8,17.8,254
202609040900,cologny,GVE,202609081700,4.9,2.9,16.0,261
202609040900,cologny,GVE,202609081800,3.3,1.8,12.4,258
202609040900,cologny,GVE,202609081900,2.8,1.3,10.2,240
202609040900,cologny,GVE,202609082000,2.8,1.4,9.2,212
202609040900,cologny,GVE,202609082100,2.8,1.4,8.4,207
202609040900,cologny,GVE,202609082200,2.7,1.3,8.3,201
202609040900,cologny,GVE,202609082300,3.0,1.6,9.2,210
202609040900,cologny,GVE,202609090000,3.4,1.7,10.2,214
202609040900,cologny,GVE,202609090100,2.2,0.9,7.9,218
202609040900,cologny,GVE,202609090200,1.9,0.9,7.7,209
202609040900,cologny,GVE,202609090300,1.9,0.8,7.8,215
202609040900,cologny,GVE,202609090400,1.8,0.8,7.9,210
202609040900,cologny,GVE,202609090500,2.2,0.9,7.3,218
202609040900,cologny,GVE,202609090600,2.2,0.9,7.6,206
202609040900,cologny,GVE,202609090700,2.6,1.1,7.7,219
202609040900,cologny,GVE,202609090800,2.7,1.2,7.8,230
202609040900,cologny,GVE,202609090900,3.0,1.3,8.6,225
202609040900,cologny,GVE,202609091000,3.5,1.6,9.2,229
202609040900,cologny,GVE,202609091100,3.7,1.7,10.3,228
202609040900,cologny,GVE,202609091200,3.9,1.9,11.4,216
202609040900,cologny,GVE,202609091300,4.2,1.9,11.2,233
202609040900,cologny,GVE,202609091400,4.2,2.2,11.1,234
202609040900,cologny,GVE,202609091500,4.6,2.4,11.8,281
202609040900,cologny,GVE,202609091600,3.9,2.0,10.5,275
202609040900,cologny,GVE,202609091700,3.5,1.6,9.9,291
202609040900,cologny,GVE,202609091800,3.0,1.5,9.9,326
202609040900,cologny,GVE,202609091900,2.8,1.1,8.7,10
202609040900,cologny,GVE,202609092000,2.4,1.0,7.9,31
202609040900,cologny,GVE,202609092100,2.3,1.0,7.2,36
202609040900,cologny,GVE,202609092200,2.1,0.8,7.1,27
202609040900,cologny,GVE,202609092300,2.0,0.8,7.4,36
202609040900,cologny,GVE,202609100000,2.1,0.8,7.9,35
202609040900,cologny,GVE,202609100100,1.9,0.8,7.0,29
202609040900,cologny,GVE,202609100200,2.2,0.9,6.1,37
202609040900,cologny,GVE,202609100300,2.1,0.9,7.7,52
202609040900,cologny,GVE,202609100400,2.1,0.8,7.3,50
202609040900,cologny,GVE,202609100500,2.1,0.9,8.0,54
202609040900,cologny,GVE,202609100600,2.4,1.0,8.3,43
202609040900,cologny,GVE,202609100700,2.3,1.0,7.6,53
202609040900,cologny,GVE,202609100800,2.5,1.2,7.9,58
202609040900,cologny,GVE,202609100900,2.9,1.3,8.3,41
202609040900,cologny,GVE,202609101000,3.3,1.6,10.3,46
202609040900,cologny,GVE,202609101100,3.5,1.7,10.1,35
202609040900,cologny,GVE,202609101200,4.1,1.9,10.2,26
202609040900,cologny,GVE,202609101300,4.2,2.0,11.2,20
202609040900,cologny,GVE,202609101400,4.0,1.9,11.5,24
202609040900,cologny,GVE,202609101500,3.9,1.9,12.0,27
202609040900,cologny,GVE,202609101600,3.6,1.7,11.7,36
202609040900,cologny,GVE,202609101700,3.2,1.5,11.1,14
202609040900,cologny,GVE,202609101800,3.0,1.4,10.7,26
202609040900,cologny,GVE,202609101900,3.0,1.3,8.8,26
202609040900,cologny,GVE,202609102000,2.6,1.2,8.8,26
202609040900,cologny,GVE,202609102100,2.4,1.0,8.2,29
202609040900,cologny,GVE,202609102200,2.4,1.0,8.6,57
202609040900,cologny,GVE,202609102300,2.0,0.8,8.0,69
202609040900,cologny,GVE,202609110000,2.1,0.9,7.7,72
202609040900,cologny,GVE,202609110100,2.0,0.8,7.8,112
202609040900,cologny,GVE,202609110200,2.1,0.8,7.6,149
202609040900,cologny,GVE,202609110300,2.1,0.9,7.1,97
202609040900,cologny,GVE,202609110400,2.0,0.8,7.1,113
202609040900,cologny,GVE,202609110500,1.9,0.8,7.4,144
202609040900,cologny,GVE,202609110600,2.3,0.9,7.9,146
202609040900,cologny,GVE,202609110700,2.4,0.9,7.3,174
202609040900,cologny,GVE,202609110800,2.5,1.1,7.8,190
202609040900,cologny,GVE,202609110900,2.9,1.3,9.0,197
202609040900,cologny,GVE,202609111000,2.8,1.3,9.0,203
202609040900,cologny,GVE,202609111100,3.6,1.8,10.6,198
202609040900,cologny,GVE,202609111200,4.1,2.1,10.7,240
202609040900,cologny,GVE,202609111300,4.0,1.9,11.3,234
202609040900,cologny,GVE,202609111400,4.0,1.9,11.4,227
202609040900,cologny,GVE,202609111500,3.6,1.8,11.1,224
202609040900,cologny,GVE,202609111600,3.7,1.7,10.9,229
202609040900,cologny,GVE,202609111700,3.6,1.6,10.6,237
202609040900,cologny,GVE,202609111800,3.0,1.3,10.2,224
202609040900,cologny,GVE,202609111900,2.8,1.3,9.8,233
202609040900,cologny,GVE,202609112000,2.6,1.2,8.5,220
202609040900,cologny,GVE,202609112100,2.4,1.1,8.6,213
202609040900,cologny,GVE,202609112200,1.9,0.9,8.3,206
202609040900,cologny,GVE,202609112300,1.8,0.8,7.2,206
202609040900,cologny,GVE,202609120000,1.9,0.8,7.5,200
202609040900,cologny,GVE,202609120100,2.1,0.9,7.3,190
202609040900,cologny,GVE,202609120200,1.8,0.8,7.2,202
202609040900,cologny,GVE,202609120300,1.9,0.9,7.2,204
202609040900,cologny,GVE,202609120400,1.9,0.8,7.2,204
202609040900,cologny,GVE,202609120500,1.9,0.9,7.5,199
202609040900,cologny,GVE,202609120600,2.1,0.9,6.7,202
202609040900,cologny,GVE,202609120700,2.2,1.0,7.7,194
202609040900,cologny,GVE,202609120800,2.5,1.0,7.7,206
202609040900,cologny,GVE,202609120900,2.8,1.2,8.2,204
202609040900,cologny,GVE,202609121000,3.0,1.3,9.0,218
202609040900,cologny,GVE,202609121100,3.5,1.6,10.0,223
202609040900,cologny,GVE,202609121200,3.7,1.8,10.5,226
202609040900,cologny,GVE,202609121300,3.7,1.8,10.9,232
202609040900,cologny,GVE,202609121400,4.1,1.9,10.1,237
202609040900,cologny,GVE,202609121500,3.5,1.7,11.3,238
202609040900,cologny,GVE,202609121600,3.5,1.6,10.7,222
202609040900,cologny,GVE,202609121700,3.1,1.5,10.6,250
202609040900,cologny,GVE,202609121800,2.9,1.3,11.0,226
202609040900,cologny,GVE,202609121900,2.6,1.2,9.7,243
202609040900,cologny,GVE,202609122000,2.2,0.9,8.5,224
202609040900,cologny,GVE,202609122100,2.1,0.9,8.5,183
202609040900,cologny,GVE,202609122200,2.1,0.9,8.0,187
202609040900,cologny,GVE,202609122300,2.1,0.8,7.7,164
202609040900,cologny,GVE,202609130000,2.0,0.9,7.6,181
202609040900,reposoir,GVE,202609032200,1.9,1.9,3.9,341
202609040900,reposoir,GVE,202609032300,1.6,1.6,4.0,329
202609040900,reposoir,GVE,202609040000,1.3,1.3,2.8,333
202609040900,reposoir,GVE,202609040100,1.6,1.6,3.9,310
202609040900,reposoir,GVE,202609040200,0.8,0.8,3.8,303
202609040900,reposoir,GVE,202609040300,1.2,1.2,3.0,304
202609040900,reposoir,GVE,202609040400,1.2,1.2,3.0,301
202609040900,reposoir,GVE,202609040500,1.0,1.0,2.5,301
202609040900,reposoir,GVE,202609040600,1.1,1.1,2.3,328
202609040900,reposoir,GVE,202609040700,0.9,0.9,2.9,42
202609040900,reposoir,GVE,202609040800,0.8,0.8,3.5,66
202609040900,reposoir,GVE,202609040900,1.9,1.9,3.8,95
202609040900,reposoir,GVE,202609041000,2.8,2.0,5.3,135
202609040900,reposoir,GVE,202609041100,2.6,1.7,5.7,113
202609040900,reposoir,GVE,202609041200,3.0,2.0,6.6,88
202609040900,reposoir,GVE,202609041300,4.1,3.0,8.6,156
202609040900,reposoir,GVE,202609041400,5.2,4.0,10.7,206
202609040900,reposoir,GVE,202609041500,5.2,3.4,12.1,231
202609040900,reposoir,GVE,202609041600,5.7,4.0,13.0,250
202609040900,reposoir,GVE,202609041700,4.4,2.8,12.3,255
202609040900,reposoir,GVE,202609041800,2.5,1.5,8.5,283
202609040900,reposoir,GVE,202609041900,2.6,1.5,4.9,297
202609040900,reposoir,GVE,202609042000,2.0,1.2,3.7,289
202609040900,reposoir,GVE,202609042100,1.8,0.9,3.0,279
202609040900,reposoir,GVE,202609042200,1.6,0.9,3.0,286
202609040900,reposoir,GVE,202609042300,1.6,0.9,2.9,277
202609040900,reposoir,GVE,202609050000,1.8,1.0,3.1,258
202609040900,reposoir,GVE,202609050100,2.0,1.1,2.9,255
202609040900,reposoir,GVE,202609050200,2.1,1.1,3.3,252
202609040900,reposoir,GVE,202609050300,2.2,1.1,3.3,255
202609040900,reposoir,GVE,202609050400,2.0,1.1,3.0,252
202609040900,reposoir,GVE,202609050500,1.8,1.0,2.7,262
202609040900,reposoir,GVE,202609050600,1.8,1.0,2.6,248
202609040900,reposoir,GVE,202609050700,1.7,0.9,2.5,218
202609040900,reposoir,GVE,202609050800,1.7,0.9,2.7,202
202609040900,reposoir,GVE,202609050900,1.9,1.1,2.9,178
202609040900,reposoir,GVE,202609051000,2.4,1.5,4.1,141
202609040900,reposoir,GVE,202609051100,3.3,2.2,8.6,131
202609040900,reposoir,GVE,202609051200,3.9,2.3,9.4,127
202609040900,reposoir,GVE,202609051300,4.4,2.9,10.9,225
202609040900,reposoir,GVE,202609051400,5.3,3.6,13.2,314
202609040900,reposoir,GVE,202609051500,6.6,4.5,13.9,325
202609040900,reposoir,GVE,202609051600,7.2,4.6,14.3,315
202609040900,reposoir,GVE,202609051700,5.6,3.2,13.9,331
202609040900,reposoir,GVE,202609051800,3.2,1.9,9.6,352
202609040900,reposoir,GVE,202609051900,3.5,1.8,9.1,30
202609040900,reposoir,GVE,202609052000,3.9,1.8,10.0,27
202609040900,reposoir,GVE,202609052100,3.2,1.7,9.7,12
202609040900,reposoir,GVE,202609052200,2.8,1.6,8.2,5
202609040900,reposoir,GVE,202609052300,2.1,1.1,6.9,13
202609040900,reposoir,GVE,202609060000,1.9,1.0,3.7,5
202609040900,reposoir,GVE,202609060100,1.7,0.9,3.5,357
202609040900,reposoir,GVE,202609060200,1.6,0.9,2.8,359
202609040900,reposoir,GVE,202609060300,1.6,0.9,2.6,13
202609040900,reposoir,GVE,202609060400,1.8,0.9,2.9,12
202609040900,reposoir,GVE,202609060500,1.9,1.0,3.1,349
202609040900,reposoir,GVE,202609060600,1.9,0.9,3.3,23
202609040900,reposoir,GVE,202609060700,2.8,1.1,7.3,58
202609040900,reposoir,GVE,202609060800,3.7,1.9,9.1,53
202609040900,reposoir,GVE,202609060900,4.5,2.7,9.8,55
202609040900,reposoir,GVE,202609061000,4.6,2.8,9.7,53
202609040900,reposoir,GVE,202609061100,4.3,2.8,9.0,53
202609040900,reposoir,GVE,202609061200,4.3,2.7,9.2,56
202609040900,reposoir,GVE,202609061300,4.0,2.3,8.7,53
202609040900,reposoir,GVE,202609061400,4.0,2.5,8.8,53
202609040900,reposoir,GVE,202609061500,3.9,2.4,9.3,44
202609040900,reposoir,GVE,202609061600,4.0,2.5,9.0,37
202609040900,reposoir,GVE,202609061700,3.8,2.3,8.7,31
202609040900,reposoir,GVE,202609061800,3.0,1.8,7.7,16
202609040900,reposoir,GVE,202609061900,2.4,1.5,4.7,359
202609040900,reposoir,GVE,202609062000,1.9,1.0,5.0,357
202609040900,reposoir,GVE,202609062100,1.4,0.8,2.9,306
202609040900,reposoir,GVE,202609062200,1.7,0.9,3.0,329
202609040900,reposoir,GVE,202609062300,1.4,0.8,3.0,284
202609040900,reposoir,GVE,202609070000,1.6,0.8,2.9,264
202609040900,reposoir,GVE,202609070100,1.4,0.6,2.5,256
202609040900,reposoir,GVE,202609070200,1.8,0.8,3.5,259
202609040900,reposoir,GVE,202609070300,1.9,1.0,3.5,243
202609040900,reposoir,GVE,202609070400,2.1,1.0,5.9,233
202609040900,reposoir,GVE,202609070500,1.8,0.9,5.9,236
202609040900,reposoir,GVE,202609070600,2.1,1.0,5.3,239
202609040900,reposoir,GVE,202609070700,2.1,1.0,6.0,220
202609040900,reposoir,GVE,202609070800,2.1,1.1,3.9,199
202609040900,reposoir,GVE,202609070900,2.5,1.3,5.2,192
202609040900,reposoir,GVE,202609071000,3.5,1.9,8.6,195
202609040900,reposoir,GVE,202609071100,4.2,2.4,9.8,202
202609040900,reposoir,GVE,202609071200,5.2,3.0,12.0,212
202609040900,reposoir,GVE,202609071300,5.9,3.7,13.6,216
202609040900,reposoir,GVE,202609071400,5.5,3.7,13.8,216
202609040900,reposoir,GVE,202609071500,5.7,3.6,14.9,251
202609040900,reposoir,GVE,202609071600,6.1,3.9,14.1,269
202609040900,reposoir,GVE,202609071700,3.8,2.2,11.1,285
202609040900,reposoir,GVE,202609071800,2.6,1.4,8.6,300
202609040900,reposoir,GVE,202609071900,2.0,0.9,7.9,254
202609040900,reposoir,GVE,202609072000,1.7,0.9,5.1,275
202609040900,reposoir,GVE,202609072100,1.7,0.9,3.2,269
202609040900,reposoir,GVE,202609072200,1.5,0.7,3.2,281
202609040900,reposoir,GVE,202609072300,1.7,0.9,2.6,253
202609040900,reposoir,GVE,202609080000,1.7,0.9,3.0,262
202609040900,reposoir,GVE,202609080100,1.7,0.9,2.5,248
202609040900,reposoir,GVE,202609080200,1.7,0.9,2.5,243
202609040900,reposoir,GVE,202609080300,1.6,0.8,2.8,243
202609040900,reposoir,GVE,202609080400,1.6,0.9,3.0,249
202609040900,reposoir,GVE,202609080500,1.8,1.0,2.7,234
202609040900,reposoir,GVE,202609080600,1.9,1.0,3.0,237
202609040900,reposoir,GVE,202609080700,2.1,1.1,3.1,215
202609040900,reposoir,GVE,202609080800,2.5,1.5,5.2,209
202609040900,reposoir,GVE,202609080900,3.9,2.1,9.3,205
202609040900,reposoir,GVE,202609081000,5.1,3.0,11.7,212
202609040900,reposoir,GVE,202609081100,5.7,3.4,14.0,216
202609040900,reposoir,GVE,202609081200,7.3,4.5,15.2,223
202609040900,reposoir,GVE,202609081300,6.9,4.6,16.6,235
202609040900,reposoir,GVE,202609081400,6.9,4.5,16.6,246
202609040900,reposoir,GVE,202609081500,7.0,4.4,16.8,252
202609040900,reposoir,GVE,202609081600,6.6,4.2,17.1,267
202609040900,reposoir,GVE,202609081700,4.9,2.9,14.5,274
202609040900,reposoir,GVE,202609081800,3.6,1.9,12.3,294
202609040900,reposoir,GVE,202609081900,3.0,1.7,10.3,291
202609040900,reposoir,GVE,202609082000,2.4,1.2,9.7,279
202609040900,reposoir,GVE,202609082100,2.4,1.2,8.0,271
202609040900,reposoir,GVE,202609082200,2.7,1.3,9.1,260
202609040900,reposoir,GVE,202609082300,2.5,1.2,9.1,248
202609040900,reposoir,GVE,202609090000,3.0,1.4,9.6,234
202609040900,reposoir,GVE,202609090100,1.6,0.7,7.5,251
202609040900,reposoir,GVE,202609090200,1.7,0.7,7.7,244
202609040900,reposoir,GVE,202609090300,1.6,0.6,7.2,244
202609040900,reposoir,GVE,202609090400,1.7,0.7,7.5,234
202609040900,reposoir,GVE,202609090500,1.7,0.7,7.5,238
202609040900,reposoir,GVE,202609090600,1.9,0.9,7.1,233
202609040900,reposoir,GVE,202609090700,2.1,1.0,8.2,235
202609040900,reposoir,GVE,202609090800,2.1,0.9,8.4,220
202609040900,reposoir,GVE,202609090900,2.7,1.2,8.9,225
202609040900,reposoir,GVE,202609091000,2.9,1.4,9.4,216
202609040900,reposoir,GVE,202609091100,3.1,1.6,10.0,228
202609040900,reposoir,GVE,202609091200,3.5,1.8,11.1,214
202609040900,reposoir,GVE,202609091300,3.6,1.8,12.5,254
202609040900,reposoir,GVE,202609091400,4.0,1.9,11.6,269
202609040900,reposoir,GVE,202609091500,4.1,2.1,12.1,334
202609040900,reposoir,GVE,202609091600,3.3,1.7,11.4,336
202609040900,reposoir,GVE,202609091700,3.1,1.6,10.6,6
202609040900,reposoir,GVE,202609091800,2.4,1.1,9.7,3
202609040900,reposoir,GVE,202609091900,2.3,1.2,8.6,352
202609040900,reposoir,GVE,202609092000,2.1,1.0,7.8,354
202609040900,reposoir,GVE,202609092100,2.1,1.0,7.5,2
202609040900,reposoir,GVE,202609092200,1.7,0.6,7.2,10
202609040900,reposoir,GVE,202609092300,1.9,0.8,6.9,11
202609040900,reposoir,GVE,202609100000,1.9,0.8,7.0,8
202609040900,reposoir,GVE,202609100100,1.9,0.8,6.9,15
202609040900,reposoir,GVE,202609100200,1.7,0.7,7.5,16
202609040900,reposoir,GVE,202609100300,1.7,0.8,7.8,27
202609040900,reposoir,GVE,202609100400,1.8,0.8,7.2,11
202609040900,reposoir,GVE,202609100500,2.2,0.9,7.5,30
202609040900,reposoir,GVE,202609100600,1.9,0.8,7.5,27
202609040900,reposoir,GVE,202609100700,2.1,0.9,7.8,37
202609040900,reposoir,GVE,202609100800,2.2,1.0,8.3,36
202609040900,reposoir,GVE,202609100900,2.5,1.2,8.7,46
202609040900,reposoir,GVE,202609101000,2.8,1.3,8.5,66
202609040900,reposoir,GVE,202609101100,3.3,1.6,10.6,61
202609040900,reposoir,GVE,202609101200,3.6,1.8,10.5,75
202609040900,reposoir,GVE,202609101300,3.5,1.7,12.1,56
202609040900,reposoir,GVE,202609101400,3.7,1.7,11.6,69
202609040900,reposoir,GVE,202609101500,3.6,1.8,11.2,50
202609040900,reposoir,GVE,202609101600,3.2,1.4,11.7,19
202609040900,reposoir,GVE,202609101700,3.1,1.5,10.5,9
202609040900,reposoir,GVE,202609101800,2.7,1.2,10.9,357
202609040900,reposoir,GVE,202609101900,2.5,1.1,9.0,6
202609040900,reposoir,GVE,202609102000,2.5,1.1,8.0,6
202609040900,reposoir,GVE,202609102100,2.1,1.0,8.4,5
202609040900,reposoir,GVE,202609102200,2.0,0.9,7.6,12
202609040900,reposoir,GVE,202609102300,2.0,0.8,7.9,19
202609040900,reposoir,GVE,202609110000,1.9,0.8,7.5,21
202609040900,reposoir,GVE,202609110100,1.7,0.8,7.6,15
202609040900,reposoir,GVE,202609110200,1.8,0.8,7.9,10
202609040900,reposoir,GVE,202609110300,1.9,0.8,7.9,34
202609040900,reposoir,GVE,202609110400,1.6,0.8,8.0,9
202609040900,reposoir,GVE,202609110500,2.1,0.9,8.4,0
202609040900,reposoir,GVE,202609110600,2.1,0.9,7.7,46
202609040900,reposoir,GVE,202609110700,2.2,1.0,7.7,286
202609040900,reposoir,GVE,202609110800,2.5,1.1,8.3,156
202609040900,reposoir,GVE,202609110900,2.9,1.2,8.3,212
202609040900,reposoir,GVE,202609111000,3.1,1.3,9.1,186
202609040900,reposoir,GVE,202609111100,3.3,1.7,10.8,205
202609040900,reposoir,GVE,202609111200,3.6,1.8,9.9,194
202609040900,reposoir,GVE,202609111300,4.0,1.9,11.7,198
202609040900,reposoir,GVE,202609111400,3.8,1.7,11.4,209
202609040900,reposoir,GVE,202609111500,3.4,1.6,11.8,231
202609040900,reposoir,GVE,202609111600,3.2,1.7,10.9,238
202609040900,reposoir,GVE,202609111700,3.1,1.5,11.1,238
202609040900,reposoir,GVE,202609111800,2.7,1.2,9.9,249
202609040900,reposoir,GVE,202609111900,2.5,1.2,9.4,262
202609040900,reposoir,GVE,202609112000,2.2,1.0,8.0,239
202609040900,reposoir,GVE,202609112100,1.9,0.9,8.4,254
202609040900,reposoir,GVE,202609112200,1.8,0.8,7.6,247
202609040900,reposoir,GVE,202609112300,1.7,0.7,7.9,239
202609040900,reposoir,GVE,202609120000,1.5,0.6,7.2,241
202609040900,reposoir,GVE,202609120100,1.7,0.6,7.1,230
202609040900,reposoir,GVE,202609120200,1.5,0.6,7.2,238
202609040900,reposoir,GVE,202609120300,1.5,0.7,7.6,244
202609040900,reposoir,GVE,202609120400,1.7,0.6,7.7,249
202609040900,reposoir,GVE,202609120500,1.8,0.7,7.1,238
202609040900,reposoir,GVE,202609120600,1.7,0.7,7.5,234
202609040900,reposoir,GVE,202609120700,2.1,0.8,7.6,231
202609040900,reposoir,GVE,202609120800,2.2,1.0,8.2,219
202609040900,reposoir,GVE,202609120900,2.6,1.3,8.7,222
202609040900,reposoir,GVE,202609121000,2.6,1.2,9.4,232
202609040900,reposoir,GVE,202609121100,3.0,1.5,10.3,220
202609040900,reposoir,GVE,202609121200,3.7,2.0,10.6,226
202609040900,reposoir,GVE,202609121300,3.3,1.5,11.1,230
202609040900,reposoir,GVE,202609121400,3.3,1.8,11.5,236
202609040900,reposoir,GVE,202609121500,3.3,1.5,11.1,240
202609040900,reposoir,GVE,202609121600,2.9,1.5,11.2,260
202609040900,reposoir,GVE,202609121700,3.1,1.4,9.7,275
202609040900,reposoir,GVE,202609121800,2.6,1.3,10.2,307
202609040900,reposoir,GVE,202609121900,2.3,1.1,9.3,287
202609040900,reposoir,GVE,202609122000,2.1,1.0,8.1,306
202609040900,reposoir,GVE,202609122100,1.9,0.8,7.7,307
202609040900,reposoir,GVE,202609122200,1.9,0.9,8.1,315
202609040900,reposoir,GVE,202609122300,1.7,0.8,7.2,312
202609040900,reposoir,GVE,202609130000,1.7,0.8,7.2,316
202609040900,vengeron,GVE,202609032200,1.9,1.9,3.9,341
202609040900,vengeron,GVE,202609032300,1.6,1.6,4.0,329
202609040900,vengeron,GVE,202609040000,1.3,1.3,2.8,333
202609040900,vengeron,GVE,202609040100,1.6,1.6,3.9,310
202609040900,vengeron,GVE,202609040200,0.8,0.8,3.8,303
202609040900,vengeron,GVE,202609040300,1.2,1.2,3.0,304
202609040900,vengeron,GVE,202609040400,1.2,1.2,3.0,301
202609040900,vengeron,GVE,202609040500,1.0,1.0,2.5,301
202609040900,vengeron,GVE,202609040600,1.1,1.1,2.3,328
202609040900,vengeron,GVE,202609040700,0.9,0.9,2.9,42
202609040900,vengeron,GVE,202609040800,0.8,0.8,3.5,66
202609040900,vengeron,GVE,202609040900,1.9,1.9,3.8,95
202609040900,vengeron,GVE,202609041000,2.8,2.0,5.3,135
202609040900,vengeron,GVE,202609041100,2.6,1.7,5.7,113
202609040900,vengeron,GVE,202609041200,3.0,2.0,6.6,88
202609040900,vengeron,GVE,202609041300,4.1,3.0,8.6,156
202609040900,vengeron,GVE,202609041400,5.2,4.0,10.7,206
202609040900,vengeron,GVE,202609041500,5.2,3.4,12.1,231
202609040900,vengeron,GVE,202609041600,5.7,4.0,13.0,250
202609040900,vengeron,GVE,202609041700,4.4,2.8,12.3,255
202609040900,vengeron,GVE,202609041800,2.5,1.5,8.5,283
202609040900,vengeron,GVE,202609041900,2.6,1.5,4.9,297
202609040900,vengeron,GVE,202609042000,2.0,1.2,3.7,289
202609040900,vengeron,GVE,202609042100,1.8,0.9,3.0,279
202609040900,vengeron,GVE,202609042200,1.6,0.9,3.0,286
202609040900,vengeron,GVE,202609042300,1.6,0.9,2.9,277
202609040900,vengeron,GVE,202609050000,1.8,1.0,3.1,258
202609040900,vengeron,GVE,202609050100,2.0,1.1,2.9,255
202609040900,vengeron,GVE,202609050200,2.1,1.1,3.3,252
202609040900,vengeron,GVE,202609050300,2.2,1.1,3.3,255
202609040900,vengeron,GVE,202609050400,2.0,1.1,3.0,252
202609040900,vengeron,GVE,202609050500,1.8,1.0,2.7,262
202609040900,vengeron,GVE,202609050600,1.8,1.0,2.6,248
202609040900,vengeron,GVE,202609050700,1.7,0.9,2.5,218
202609040900,vengeron,GVE,202609050800,1.7,0.9,2.7,202
202609040900,vengeron,GVE,202609050900,1.9,1.1,2.9,178
202609040900,vengeron,GVE,202609051000,2.4,1.5,4.1,141
202609040900,vengeron,GVE,202609051100,3.3,2.2,8.6,131
202609040900,vengeron,GVE,202609051200,3.9,2.3,9.4,127
202609040900,vengeron,GVE,202609051300,4.4,2.9,10.9,225
202609040900,vengeron,GVE,202609051400,5.3,3.6,13.2,314
202609040900,vengeron,GVE,202609051500,6.6,4.5,13.9,325
202609040900,vengeron,GVE,202609051600,7.2,4.6,14.3,315
202609040900,vengeron,GVE,202609051700,5.6,3.2,13.9,331
202609040900,vengeron,GVE,202609051800,3.2,1.9,9.6,352
202609040900,vengeron,GVE,202609051900,3.5,1.8,9.1,30
202609040900,vengeron,GVE,202609052000,3.9,1.8,10.0,27
202609040900,vengeron,GVE,202609052100,3.2,1.7,9.7,12
